,index,Dataset,expID,dumpPath,N,Architecture,FeatureLevel,ROIType,Slices,Aggregation,Augmentations,FSel,NFeatures,Clf,Clf_Parameters,Accuracy,AUC,Specificity,Sensitivity,Time_Overall
10,106359,C4KCKiTS,76b2b8e675d2d8ea29650c13b66fc141,/home/aydin/results/radPretrained/results/C4KCKiTS_76b2b8e675d2d8ea29650c13b66fc141/5aa0bc7aaa72516aea8aaad49b53149a.dump,203,DenseNet169,Top,ROI,All,Mean,None,Anova,32,RandomForest,{'n_estimators': 125},0.7044334975369458,0.7011170095111701,0.6363636363636364,0.708029197080292,5.083195924758911
11,103480,C4KCKiTS,bec2b30801247c5ab29ba4f6d9e96342,/home/aydin/results/radPretrained/results/C4KCKiTS_bec2b30801247c5ab29ba4f6d9e96342/8e5b12b820f8b72a1103ccc7d9f9a342.dump,203,DenseNet169,Top,ROI,Max,Mean,None,RF,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.541871921182266,0.6210462287104623,0.7424242424242424,0.48175182481751827,7.347879886627197
12,115375,C4KCKiTS,d3c200602d2c7154f046f267cdd941e7,/home/aydin/results/radPretrained/results/C4KCKiTS_d3c200602d2c7154f046f267cdd941e7/4aedea4688bec2bb67eee733d04cec9f.dump,203,DenseNet169,Top,ROIchannel,All,Max,None,ET,64,LogisticRegression,{'C': 1.0},0.6699507389162561,0.6465383764653837,0.6212121212121212,0.635036496350365,3.2468268871307373
13,119047,C4KCKiTS,335c1dc754b2c23b73b85d8ee56ba385,/home/aydin/results/radPretrained/results/C4KCKiTS_335c1dc754b2c23b73b85d8ee56ba385/d348874a82303b494c66f9adbf422569.dump,203,DenseNet169,Top,ROIchannel,All,Mean,None,tScore,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.3251231527093596,0.6593673965936739,0.6515151515151515,0.5985401459854015,4.328063011169434
14,114536,C4KCKiTS,2e96fcdf3637f32a366f9abd3cb09c99,/home/aydin/results/radPretrained/results/C4KCKiTS_2e96fcdf3637f32a366f9abd3cb09c99/175af5977d78a98570801404704932f8.dump,203,DenseNet169,Top,ROIchannel,Max,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.3251231527093596,0.6394049988940501,0.6666666666666667,0.5474452554744526,5.077823877334595
15,111346,C4KCKiTS,a519408bc7ddcc8cc058eb0679fb5b1a,/home/aydin/results/radPretrained/results/C4KCKiTS_a519408bc7ddcc8cc058eb0679fb5b1a/b9e76af518f8fe5a8bed1648f21f9719.dump,203,DenseNet169,Top,ROIcut,All,Max,None,LASSO,2,RandomForest,{'n_estimators': 125},0.6502463054187192,0.6523999115239991,0.6363636363636364,0.6715328467153284,4.816897392272949
16,113044,C4KCKiTS,07409019baede18e2712ae3d5d09988f,/home/aydin/results/radPretrained/results/C4KCKiTS_07409019baede18e2712ae3d5d09988f/5bda121b4e9fcf04ed2416653b785894.dump,203,DenseNet169,Top,ROIcut,All,Mean,None,Anova,32,LogisticRegression,{'C': 0.015625},0.6699507389162561,0.6404556514045564,0.6666666666666667,0.656934306569343,2.4634642601013184
17,107792,C4KCKiTS,7f877a17977c5cd0c5743555682c99b6,/home/aydin/results/radPretrained/results/C4KCKiTS_7f877a17977c5cd0c5743555682c99b6/dbbae1e59cdab07cf60cd5f2590437ff.dump,203,DenseNet169,Top,ROIcut,Max,Mean,None,Bhattacharyya,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.3251231527093596,0.6254147312541473,0.6666666666666667,0.635036496350365,3.626432418823242
18,20673,C4KCKiTS,8474bc15a1a79ac91f690937807b5868,/home/aydin/results/radPretrained/results/C4KCKiTS_8474bc15a1a79ac91f690937807b5868/886bd19d32a270c3e58eeddeac1b44e0.dump,203,ResNet18,Mid,ROI,All,Max,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6748768472906403,0.6522893165228931,0.6515151515151515,0.6204379562043796,1.1775026321411133
19,22351,C4KCKiTS,4ad04692bb21ef532fe90141a3ab2904,/home/aydin/results/radPretrained/results/C4KCKiTS_4ad04692bb21ef532fe90141a3ab2904/1f6133aea2ba44c91087e5981209d191.dump,203,ResNet18,Mid,ROI,All,Mean,None,ET,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.6945812807881774,0.672417606724176,0.5757575757575757,0.7664233576642335,2.7976205348968506
20,17737,C4KCKiTS,ffd68cb28f6b075a787a6ce8a7f48f7b,/home/aydin/results/radPretrained/results/C4KCKiTS_ffd68cb28f6b075a787a6ce8a7f48f7b/b4925c59ff4320f4ba3ade91f5ecb3cf.dump,203,ResNet18,Mid,ROI,Max,Mean,None,tScore,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 64}",0.6748768472906403,0.6709798717097987,0.7424242424242424,0.5547445255474452,0.9443211555480957
21,30522,C4KCKiTS,feda2d2e7c7e11d1c6473480db6b9add,/home/aydin/results/radPretrained/results/C4KCKiTS_feda2d2e7c7e11d1c6473480db6b9add/3cdba6d5dde7b580e756af9c69fd7a29.dump,203,ResNet18,Mid,ROIchannel,All,Max,None,ET,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.6403940886699507,0.641893386418934,0.6060606060606061,0.635036496350365,2.359971046447754
22,32963,C4KCKiTS,f0ce35f39272f374c250d0c625638905,/home/aydin/results/radPretrained/results/C4KCKiTS_f0ce35f39272f374c250d0c625638905/0d3d4c03692934afec1dc5d300b7f5a4.dump,203,ResNet18,Mid,ROIchannel,All,Mean,None,tScore,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.5566502463054187,0.6541694315416944,0.5909090909090908,0.656934306569343,1.1239702701568604
23,29261,C4KCKiTS,ad1799b91804232a3478ab5db6cb821c,/home/aydin/results/radPretrained/results/C4KCKiTS_ad1799b91804232a3478ab5db6cb821c/9f2b4933022483c5689f2cc69b76f157.dump,203,ResNet18,Mid,ROIchannel,Max,Mean,None,Bhattacharyya,32,RandomForest,{'n_estimators': 50},0.6699507389162561,0.6375801813758019,0.5151515151515151,0.708029197080292,1.6520226001739502
24,26325,C4KCKiTS,325d3d592cebabd67e90a6331ef9966e,/home/aydin/results/radPretrained/results/C4KCKiTS_325d3d592cebabd67e90a6331ef9966e/f51d7a1d60e51ad58fd7a11cce917f00.dump,203,ResNet18,Mid,ROIcut,All,Max,None,tScore,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6945812807881774,0.6736341517363414,0.696969696969697,0.6277372262773723,1.8961236476898193
25,27711,C4KCKiTS,862c1f0aa035d9aea8282a95a936e0bf,/home/aydin/results/radPretrained/results/C4KCKiTS_862c1f0aa035d9aea8282a95a936e0bf/04ead4157541da31680ae1320edabc80.dump,203,ResNet18,Mid,ROIcut,All,Mean,None,Bhattacharyya,64,LogisticRegression,{'C': 0.25},0.6354679802955665,0.6631276266312762,0.7575757575757576,0.5985401459854015,0.4908597469329834
26,24034,C4KCKiTS,819429f8fda384b4bdc18170023c7b3e,/home/aydin/results/radPretrained/results/C4KCKiTS_819429f8fda384b4bdc18170023c7b3e/0f03e9e4e08a73552b3e1c2f02896d58.dump,203,ResNet18,Mid,ROIcut,Max,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6600985221674877,0.6500774165007741,0.7121212121212122,0.5620437956204379,1.3291802406311035
27,3661,C4KCKiTS,ae764cf54795cc9b7f45a6d35a915f60,/home/aydin/results/radPretrained/results/C4KCKiTS_ae764cf54795cc9b7f45a6d35a915f60/07ac0ee330ddb064bec44a7840ef2985.dump,203,ResNet18,Top,ROI,All,Max,None,tScore,8,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7142857142857143,0.643662906436629,0.5909090909090908,0.6277372262773723,1.740166425704956
28,4333,C4KCKiTS,545d80bb2c2ca099b4f4af2fc771a489,/home/aydin/results/radPretrained/results/C4KCKiTS_545d80bb2c2ca099b4f4af2fc771a489/d80ca2e50b01ddd4d75ae3d6d5480753.dump,203,ResNet18,Top,ROI,All,Mean,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.458128078817734,0.6806569343065693,0.6212121212121212,0.6861313868613139,1.6757361888885498
29,101,C4KCKiTS,bdf78efc69c33ec6f5e18a210b9b2cb3,/home/aydin/results/radPretrained/results/C4KCKiTS_bdf78efc69c33ec6f5e18a210b9b2cb3/23a5cac9975249e3839d13c469df2a37.dump,203,ResNet18,Top,ROI,Max,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.4876847290640394,0.6442158814421588,0.5151515151515151,0.7153284671532847,1.108607530593872
30,14649,C4KCKiTS,242f14a84bd309fa4622c0e72d46f283,/home/aydin/results/radPretrained/results/C4KCKiTS_242f14a84bd309fa4622c0e72d46f283/4f56e3d5a6694efb92291e1cc5eaa63b.dump,203,ResNet18,Top,ROIchannel,All,Max,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.6600985221674877,0.6085489935854899,0.6212121212121212,0.5620437956204379,1.2943363189697266
31,16760,C4KCKiTS,cedac5da1d724a5c1379fe003117df21,/home/aydin/results/radPretrained/results/C4KCKiTS_cedac5da1d724a5c1379fe003117df21/4b249fad2cc4e33426e016ebce00f3bc.dump,203,ResNet18,Top,ROIchannel,All,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6650246305418719,0.6477549214775492,0.7575757575757576,0.48905109489051096,1.6803791522979736
32,13150,C4KCKiTS,4cefc6fdb8e95050d3494ff14b426144,/home/aydin/results/radPretrained/results/C4KCKiTS_4cefc6fdb8e95050d3494ff14b426144/9d359ffabcd09abb7d62d5385e8c01f7.dump,203,ResNet18,Top,ROIchannel,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.7339901477832512,0.734240212342402,0.7121212121212122,0.6788321167883211,1.6464824676513672
33,9150,C4KCKiTS,8953067f1fcc4985b75df7941ab1423f,/home/aydin/results/radPretrained/results/C4KCKiTS_8953067f1fcc4985b75df7941ab1423f/8a27ce6078aece254cdaee32c7a6dda8.dump,203,ResNet18,Top,ROIcut,All,Max,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.3251231527093596,0.6520128290201282,0.6363636363636364,0.5912408759124088,1.3665833473205566
34,9512,C4KCKiTS,3ead52c0c148cb81ee702b26c6f9bee7,/home/aydin/results/radPretrained/results/C4KCKiTS_3ead52c0c148cb81ee702b26c6f9bee7/dbbae1e59cdab07cf60cd5f2590437ff.dump,203,ResNet18,Top,ROIcut,All,Mean,None,Bhattacharyya,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.3251231527093596,0.6752930767529306,0.6818181818181819,0.635036496350365,1.3718390464782715
35,6182,C4KCKiTS,fa9e7ec0884bfad67c900df4c8e91a31,/home/aydin/results/radPretrained/results/C4KCKiTS_fa9e7ec0884bfad67c900df4c8e91a31/dca948ebe5c431f94601a41a386b2f00.dump,203,ResNet18,Top,ROIcut,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6748768472906403,0.6227604512276045,0.6060606060606061,0.583941605839416,1.4385671615600586
36,54363,C4KCKiTS,056d6b99e299b2f45152e80b598a6f59,/home/aydin/results/radPretrained/results/C4KCKiTS_056d6b99e299b2f45152e80b598a6f59/7a5e9f9b7cab088feebad2a7caf3a616.dump,203,ResNet50,Mid,ROI,All,Max,None,LASSO,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.645320197044335,0.6544459190444591,0.6060606060606061,0.656934306569343,1.9291248321533203
37,55695,C4KCKiTS,ad95069a771f9f80e0e277e20883916e,/home/aydin/results/radPretrained/results/C4KCKiTS_ad95069a771f9f80e0e277e20883916e/133da4c3741237c3084029e2f7e8ba54.dump,203,ResNet50,Mid,ROI,All,Mean,None,ET,32,RBFSVM,"{'C': 0.0625, 'gamma': 'auto'}",0.6945812807881774,0.6770625967706259,0.6363636363636364,0.6058394160583942,2.497030019760132
38,52060,C4KCKiTS,b26b6e45f9e222b4ceff0cee360b43f1,/home/aydin/results/radPretrained/results/C4KCKiTS_b26b6e45f9e222b4ceff0cee360b43f1/debf297767ad0c6af6247a606cf6dfe1.dump,203,ResNet50,Mid,ROI,Max,Mean,None,ET,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.3694581280788177,0.7043242645432426,0.7121212121212122,0.6423357664233577,2.9583144187927246
39,65422,C4KCKiTS,b3e11c01dbf3e0655c22878c3511441b,/home/aydin/results/radPretrained/results/C4KCKiTS_b3e11c01dbf3e0655c22878c3511441b/4f19bce56478930b4d7c46d6f9a5529a.dump,203,ResNet50,Mid,ROIchannel,All,Max,None,tScore,8,RBFSVM,"{'C': 0.25, 'gamma': 'auto'}",0.7241379310344828,0.7450785224507852,0.7272727272727273,0.6788321167883211,3.0389750003814697
40,67885,C4KCKiTS,2cd1ae2ac1a533560d2e4b34190cc301,/home/aydin/results/radPretrained/results/C4KCKiTS_2cd1ae2ac1a533560d2e4b34190cc301/b377e86039572fffb5a66c57a38b18b2.dump,203,ResNet50,Mid,ROIchannel,All,Mean,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.7093596059113301,0.7225171422251715,0.696969696969697,0.6861313868613139,2.7345638275146484
41,63174,C4KCKiTS,de5a154749c83f7ed21208c968f13b1b,/home/aydin/results/radPretrained/results/C4KCKiTS_de5a154749c83f7ed21208c968f13b1b/ed5fa7c2c22b9e28518a0f401abc19e8.dump,203,ResNet50,Mid,ROIchannel,Max,Mean,None,tScore,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.7438423645320197,0.7227383322273833,0.6060606060606061,0.7226277372262774,3.541510820388794
42,58868,C4KCKiTS,b478b9954aceeba999dcd09edcfe0bb1,/home/aydin/results/radPretrained/results/C4KCKiTS_b478b9954aceeba999dcd09edcfe0bb1/f57645203ef761c24ea3301645afcd9f.dump,203,ResNet50,Mid,ROIcut,All,Max,None,tScore,16,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6748768472906403,0.6806569343065694,0.6818181818181819,0.635036496350365,1.9555037021636963
43,62325,C4KCKiTS,8a5a46f0d3e211a9ceca632ee79c2f07,/home/aydin/results/radPretrained/results/C4KCKiTS_8a5a46f0d3e211a9ceca632ee79c2f07/a1168721158adc2cb8b1e810f4cf1d67.dump,203,ResNet50,Mid,ROIcut,All,Mean,None,LASSO,32,LogisticRegression,{'C': 64.0},0.6748768472906403,0.679274496792745,0.6212121212121212,0.6715328467153284,1.9622747898101807
44,57964,C4KCKiTS,619ca5681bb5351e95a93d0df625d141,/home/aydin/results/radPretrained/results/C4KCKiTS_619ca5681bb5351e95a93d0df625d141/2dae51963154027e606f152cab9c1dd7.dump,203,ResNet50,Mid,ROIcut,Max,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.6798029556650246,0.7061490820614909,0.6818181818181819,0.635036496350365,2.474090099334717
45,36342,C4KCKiTS,1ffd86da6552711bd2f55d7d879da66b,/home/aydin/results/radPretrained/results/C4KCKiTS_1ffd86da6552711bd2f55d7d879da66b/f7bff25c41eea92041059ff70d6fe777.dump,203,ResNet50,Top,ROI,All,Max,None,LASSO,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.5615763546798029,0.6408980314089803,0.6060606060606061,0.6058394160583942,2.7213034629821777
46,38239,C4KCKiTS,8c4496173af09d89039811f5ed92f371,/home/aydin/results/radPretrained/results/C4KCKiTS_8c4496173af09d89039811f5ed92f371/22f2eda1264dcd3e3bf9a6d161993fcd.dump,203,ResNet50,Top,ROI,All,Mean,None,LASSO,16,RandomForest,{'n_estimators': 50},0.6748768472906403,0.7159367396593674,0.6818181818181819,0.6934306569343066,2.8677315711975098
47,35111,C4KCKiTS,f3d8d8b1e1e9153ccac6406aab117361,/home/aydin/results/radPretrained/results/C4KCKiTS_f3d8d8b1e1e9153ccac6406aab117361/f710b6c330f1f1d6e0250030288af4e0.dump,203,ResNet50,Top,ROI,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.6650246305418719,0.6382437513824375,0.6363636363636364,0.6642335766423357,3.9616827964782715
48,47663,C4KCKiTS,76677c50b147d7dc0c32f6cf09f69ce9,/home/aydin/results/radPretrained/results/C4KCKiTS_76677c50b147d7dc0c32f6cf09f69ce9/ff4ad7c2a31593f7758ab33cb6651726.dump,203,ResNet50,Top,ROIchannel,All,Max,None,LASSO,64,LogisticRegression,{'C': 64.0},0.6551724137931034,0.670426896704269,0.8181818181818181,0.5182481751824818,2.327598810195923
49,50941,C4KCKiTS,6c9f11fc4f51bcd7bbf9be90044081d1,/home/aydin/results/radPretrained/results/C4KCKiTS_6c9f11fc4f51bcd7bbf9be90044081d1/692cfca89476db1d6fe95ee9c5f67b03.dump,203,ResNet50,Top,ROIchannel,All,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.3793103448275862,0.6475337314753374,0.5606060606060606,0.7518248175182481,4.254028797149658
50,47001,C4KCKiTS,689da96c8b87612e255ad448c8839141,/home/aydin/results/radPretrained/results/C4KCKiTS_689da96c8b87612e255ad448c8839141/9daef49c3024314f6cfb9b1bc581b239.dump,203,ResNet50,Top,ROIchannel,Max,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.7044334975369458,0.6693209466932094,0.6060606060606061,0.6788321167883211,2.731477737426758
51,42807,C4KCKiTS,71de8b6a2dd4ba1593bcc0c8000e92c8,/home/aydin/results/radPretrained/results/C4KCKiTS_71de8b6a2dd4ba1593bcc0c8000e92c8/f90e3c7859db1d7746e377e8f61725a2.dump,203,ResNet50,Top,ROIcut,All,Max,None,RF,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6896551724137931,0.6312762663127627,0.6363636363636364,0.6058394160583942,8.434578657150269
52,44863,C4KCKiTS,99b494a376ea585500eaf4a6cd9aedfc,/home/aydin/results/radPretrained/results/C4KCKiTS_99b494a376ea585500eaf4a6cd9aedfc/d22c60f321f0f1e26c65498766dd3a18.dump,203,ResNet50,Top,ROIcut,All,Mean,None,ET,64,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6798029556650246,0.6953107719531078,0.7272727272727273,0.6861313868613139,3.7425084114074707
53,39888,C4KCKiTS,303ddb7f7859efb4504e0b88806d5e68,/home/aydin/results/radPretrained/results/C4KCKiTS_303ddb7f7859efb4504e0b88806d5e68/715bef7278b8d0a543f993592485360c.dump,203,ResNet50,Top,ROIcut,Max,Mean,None,LASSO,8,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 16}",0.6699507389162561,0.6956425569564256,0.6515151515151515,0.656934306569343,2.8183095455169678
54,87001,C4KCKiTS,26bc774ab5d7388fd7829c3e0a1590eb,/home/aydin/results/radPretrained/results/C4KCKiTS_26bc774ab5d7388fd7829c3e0a1590eb/81965b6048f14593200ee74c0704b351.dump,203,VGG19,Mid,ROI,All,Max,None,Bhattacharyya,8,RBFSVM,"{'C': 16.0, 'gamma': 'auto'}",0.6699507389162561,0.6604733466047334,0.5454545454545454,0.7153284671532847,1.299713134765625
55,90693,C4KCKiTS,cd88370855842a342baf6e30ebf6272c,/home/aydin/results/radPretrained/results/C4KCKiTS_cd88370855842a342baf6e30ebf6272c/7e9065589fb431c3d7690e280e667180.dump,203,VGG19,Mid,ROI,All,Mean,None,LASSO,64,LogisticRegression,{'C': 4.0},0.645320197044335,0.6693209466932094,0.7121212121212122,0.5766423357664233,0.8600282669067383
56,86181,C4KCKiTS,2a5992e681ac479f1f63593917f612d0,/home/aydin/results/radPretrained/results/C4KCKiTS_2a5992e681ac479f1f63593917f612d0/b596492fe7277a48d2653794b4c2d61c.dump,203,VGG19,Mid,ROI,Max,Mean,None,LASSO,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6748768472906403,0.6160141561601415,0.48484848484848486,0.7445255474452555,1.8189692497253418
57,99872,C4KCKiTS,5c16a49b35d182f52e7093d2ccc3abf5,/home/aydin/results/radPretrained/results/C4KCKiTS_5c16a49b35d182f52e7093d2ccc3abf5/db4e3ed15ad7bc74afd8b03c4ef93d01.dump,203,VGG19,Mid,ROIchannel,All,Max,None,Anova,2,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.541871921182266,0.6785003317850035,0.5606060606060606,0.7518248175182481,1.4748754501342773
58,100194,C4KCKiTS,b47776c4b5a20771dc20f696a09a1004,/home/aydin/results/radPretrained/results/C4KCKiTS_b47776c4b5a20771dc20f696a09a1004/4615a989111f7f061c582f7ed50e5c54.dump,203,VGG19,Mid,ROIchannel,All,Mean,None,Bhattacharyya,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.46798029556650245,0.6592015040920151,0.6515151515151515,0.6715328467153284,1.5497002601623535
59,97046,C4KCKiTS,65998c3a27a6ce71f1423e08b3cb8a5d,/home/aydin/results/radPretrained/results/C4KCKiTS_65998c3a27a6ce71f1423e08b3cb8a5d/09ca655c299a67e74c2216fb1f129593.dump,203,VGG19,Mid,ROIchannel,Max,Mean,None,Bhattacharyya,32,LogisticRegression,{'C': 64.0},0.6896551724137931,0.6705374917053749,0.6212121212121212,0.6715328467153284,1.1648156642913818
60,93098,C4KCKiTS,ea79a36daf54087432d47ea43fdae92f,/home/aydin/results/radPretrained/results/C4KCKiTS_ea79a36daf54087432d47ea43fdae92f/199f1fc167e6312dd48fed7b1374c424.dump,203,VGG19,Mid,ROIcut,All,Max,None,Anova,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.6995073891625616,0.6548330015483301,0.5909090909090908,0.6934306569343066,1.3182246685028076
61,95795,C4KCKiTS,ad8ebe9fffd81bf3aa957427bf8e685c,/home/aydin/results/radPretrained/results/C4KCKiTS_ad8ebe9fffd81bf3aa957427bf8e685c/3161047dc2dfc6163aed5bc37a1b94de.dump,203,VGG19,Mid,ROIcut,All,Mean,None,ET,64,LogisticRegression,{'C': 0.0625},0.6995073891625616,0.6882326918823269,0.6212121212121212,0.7445255474452555,2.8513898849487305
62,92242,C4KCKiTS,12071585458c23b64bc3b0bb3891eb2b,/home/aydin/results/radPretrained/results/C4KCKiTS_12071585458c23b64bc3b0bb3891eb2b/5c1f1149f8a5304bb398a5f1b5b2e457.dump,203,VGG19,Mid,ROIcut,Max,Mean,None,Bhattacharyya,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.6748768472906403,0.6516257465162574,0.5606060606060606,0.7445255474452555,1.6417388916015625
63,71775,C4KCKiTS,27b8d7ba0a233f7215fcf9bb37f45748,/home/aydin/results/radPretrained/results/C4KCKiTS_27b8d7ba0a233f7215fcf9bb37f45748/a1168721158adc2cb8b1e810f4cf1d67.dump,203,VGG19,Top,ROI,All,Max,None,LASSO,32,LogisticRegression,{'C': 64.0},0.6995073891625616,0.6824817518248175,0.6515151515151515,0.6861313868613139,1.0308072566986084
64,72233,C4KCKiTS,3196742c8dd44f7ea9624aca002ff422,/home/aydin/results/radPretrained/results/C4KCKiTS_3196742c8dd44f7ea9624aca002ff422/ff4ad7c2a31593f7758ab33cb6651726.dump,203,VGG19,Top,ROI,All,Mean,None,LASSO,64,LogisticRegression,{'C': 64.0},0.6699507389162561,0.7223512497235126,0.696969696969697,0.6642335766423357,1.1783788204193115
65,68299,C4KCKiTS,e9ade327fc138209c235703dec747c84,/home/aydin/results/radPretrained/results/C4KCKiTS_e9ade327fc138209c235703dec747c84/698cc66d6854f9e4837b8fffe27da973.dump,203,VGG19,Top,ROI,Max,Mean,None,LASSO,64,LogisticRegression,{'C': 0.25},0.6403940886699507,0.6382437513824375,0.696969696969697,0.5620437956204379,0.7103233337402344
66,83076,C4KCKiTS,8240840186d18e8b8a0a4268d27a1b72,/home/aydin/results/radPretrained/results/C4KCKiTS_8240840186d18e8b8a0a4268d27a1b72/0ed9ddf28b8a304fb1016236fffbc6e0.dump,203,VGG19,Top,ROIchannel,All,Max,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6995073891625616,0.6488608714886087,0.696969696969697,0.5985401459854015,1.8958683013916016
67,83244,C4KCKiTS,bd368be087e026b24860fefa6f138d68,/home/aydin/results/radPretrained/results/C4KCKiTS_bd368be087e026b24860fefa6f138d68/8db43dbf5597f91abf2be5cf92866305.dump,203,VGG19,Top,ROIchannel,All,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6748768472906403,0.637082503870825,0.5757575757575757,0.7007299270072993,1.4054527282714844
68,80905,C4KCKiTS,acf58a07ff680ed41efe87cad33ce290,/home/aydin/results/radPretrained/results/C4KCKiTS_acf58a07ff680ed41efe87cad33ce290/1c63a7d38a56092ac4a5c85a5e5d864e.dump,203,VGG19,Top,ROIchannel,Max,Mean,None,RF,2,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.39408866995073893,0.6486396814863968,0.696969696969697,0.5693430656934306,4.48195219039917
69,77054,C4KCKiTS,e1d4ab57cbc6f71f6c0c46c8a63f207b,/home/aydin/results/radPretrained/results/C4KCKiTS_e1d4ab57cbc6f71f6c0c46c8a63f207b/05efc7804d5a12bd98628160cd995939.dump,203,VGG19,Top,ROIcut,All,Max,None,RF,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.3891625615763547,0.6332669763326697,0.6818181818181819,0.5255474452554745,4.719397068023682
70,77557,C4KCKiTS,f7bdca547fc53b293d4de4008c23e7be,/home/aydin/results/radPretrained/results/C4KCKiTS_f7bdca547fc53b293d4de4008c23e7be/112428c3427c5f8ad6d4d2c081a89d2a.dump,203,VGG19,Top,ROIcut,All,Mean,None,LASSO,4,RandomForest,{'n_estimators': 250},0.6847290640394089,0.6712010617120105,0.7424242424242424,0.5766423357664233,4.9999165534973145
71,75516,C4KCKiTS,0efb32f0e64652304baf42cf6a559213,/home/aydin/results/radPretrained/results/C4KCKiTS_0efb32f0e64652304baf42cf6a559213/0ed9ddf28b8a304fb1016236fffbc6e0.dump,203,VGG19,Top,ROIcut,Max,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6699507389162561,0.6465383764653838,0.7121212121212122,0.5474452554744526,1.3532719612121582
72,257904,CRLM,907349063a649702578a23baca48a332,/home/aydin/results/radPretrained/results/CRLM_907349063a649702578a23baca48a332/3781446fb450384f32abfe2ca6d229de.dump,76,DenseNet169,Mid,ROI,All,Max,None,ET,4,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.5921052631578947,0.7170138888888888,0.6,0.7222222222222222,2.7684218883514404
